0,1,2,3,4,5,6
1739365100634.7754,-4.199341856292449e-05,1.1060865290346555e-05,1.6722618966014124e-05,1.0199539701716276e-06,-5.017503281123936e-05,-2.8648672014242038e-05
1739365100635.2786,-4.270939462003298e-05,1.0529432984185405e-05,1.832214547903277e-05,1.0359376574342605e-06,-5.122986840433441e-05,-2.6845549655263312e-05
1739365100635.782,-4.444289515959099e-05,1.1549405826372094e-05,2.108616172336042e-05,1.608207185199717e-06,-5.209344089962542e-05,-2.311459138581995e-05
1739365100636.2854,-4.596825601765886e-05,1.3641771147376858e-05,2.177158421545755e-05,2.3111701921152417e-06,-5.141316796652973e-05,-1.8237264157505706e-05
1739365100636.7888,-4.6012992243049666e-05,1.4421391824726015e-05,1.993066689465195e-05,1.5541882021352649e-06,-4.910102506983094e-05,-1.4982197171775624e-05
1739365100637.292,-4.6500696043949574e-05,1.4421429114008788e-05,1.889841223601252e-05,1.466697312935139e-06,-4.576140418066643e-05,-1.0927599760179874e-05
1739365100637.7954,-4.624131543096155e-05,1.4446969544223975e-05,1.9868743038387038e-05,3.362338475199067e-06,-4.365280256024562e-05,-9.736683750816155e-06
1739365100638.2988,-4.4383796193869784e-05,1.4424629625864327e-05,1.870538471848704e-05,2.776423116301885e-06,-4.323792745708488e-05,-1.2755503121297807e-05
1739365100638.8022,-4.5564607717096806e-05,1.4444050066231284e-05,1.7513559214421548e-05,2.1822706912644207e-06,-4.241994611220434e-05,-1.4949566320865415e-05
1739365100639.3054,-4.653964060707949e-05,1.3087285879009869e-05,1.7041100363712758e-05,3.833812115772162e-06,-4.1827905079117045e-05,-1.4114806617726572e-05
1739365100639.8088,-4.4447380787460133e-05,1.2725897249765694e-05,1.888104270619806e-05,6.069927167118294e-06,-4.1642597352620214e-05,-1.1193795216968283e-05
1739365100640.3123,-4.3441352318041027e-05,1.4237931281968486e-05,2.0717017832794227e-05,6.382558694895124e-06,-4.0972678107209504e-05,-9.147056516667362e-06
1739365100640.8157,-4.405761501402594e-05,1.4541276868840214e-05,1.9581071683205664e-05,3.6154372082819464e-06,-4.1603081626817584e-05,-9.55466202867683e-06
1739365100641.319,-4.542336682789028e-05,1.3729291822528467e-05,1.8413131328998134e-05,1.6619451344013214e-06,-4.140180681133643e-05,-1.0408881280454807e-05
1739365100641.8223,-4.5982760639162734e-05,1.2709216207440477e-05,1.917588451760821e-05,2.6616305603965884e-07,-4.008625546703115e-05,-1.3174123523640446e-05
1739365100642.3257,-4.487682235776447e-05,1.2124000932089984e-05,2.0127854440943338e-05,6.51949051189149e-07,-4.0554186853114516e-05,-1.6092728401417844e-05
1739365100642.829,-4.348462971393019e-05,1.143499684985727e-05,1.8978462321683764e-05,1.3638839391205693e-06,-4.374839772935957e-05,-1.7979849872062914e-05
1739365100643.3325,-4.33080131188035e-05,1.1091105989180505e-05,1.660807538428344e-05,1.9586271093885443e-07,-4.7083165554795414e-05,-1.9168586732121184e-05
1739365100643.8357,-4.407327651279047e-05,1.1327019819873385e-05,1.6772999515524134e-05,-7.35309527044592e-07,-4.7871268179733306e-05,-1.96018154383637e-05
1739365100644.339,-4.549416189547628e-05,1.2083493857062422e-05,1.8895110770245083e-05,9.984181303934747e-08,-4.6054672566242516e-05,-2.0025356207042933e-05
1739365100644.8425,-4.538416033028625e-05,1.2633460755751003e-05,1.9991803128505126e-05,1.3662264564118232e-07,-4.4737313146470115e-05,-1.8519869627198204e-05
1739365100645.346,-4.4037496991222724e-05,1.2254726243554614e-05,1.9905934095731936e-05,-1.3474456181938876e-06,-4.4893549784319475e-05,-1.6246065570157953e-05
1739365100645.849,-4.4268112105783075e-05,1.1599251592997462e-05,1.856381459219847e-05,-1.3340899158720276e-06,-4.431563138496131e-05,-1.3614933777716942e-05
1739365100646.3525,-4.497152622207068e-05,1.139856431109365e-05,1.8386637748335488e-05,-9.05815682017419e-07,-4.339138831710443e-05,-1.3260771993373055e-05
1739365100646.856,-4.425162842380814e-05,1.2431671166268643e-05,1.8519691366236657e-05,1.1020467809430556e-06,-4.2971678340109065e-05,-1.4935673789295834e-05
1739365100647.3594,-4.4249449274502695e-05,1.334321223112056e-05,1.821206387830898e-05,3.6122673918725923e-06,-4.2146883060922846e-05,-1.5205675481411163e-05
1739365100647.8625,-4.3252017349004745e-05,1.4109001313045155e-05,1.739977415127214e-05,4.107356289750896e-06,-4.19732641603332e-05,-1.505105865362566e-05
1739365100648.366,-4.065813118359074e-05,1.3233470781415235e-05,1.8029826605925336e-05,3.6474232274485985e-06,-4.3299540266161785e-05,-1.7947357264347374e-05
1739365100648.8694,-4.060529317939654e-05,1.1596398508118e-05,1.9561506633181125e-05,1.1453827255536453e-06,-4.333240940468386e-05,-2.171894084312953e-05
1739365100649.3728,-4.094598625670187e-05,1.0624278729665093e-05,2.0339814000180922e-05,8.807319886727782e-07,-4.359210288384929e-05,-2.4403379939030856e-05
1739365100649.876,-4.0673425246495754e-05,1.0230310181214008e-05,2.0009372747153975e-05,1.1219109410376404e-06,-4.3396870751166716e-05,-2.4880480850697495e-05
1739365100650.3794,-3.9470571209676564e-05,1.0546343219175469e-05,1.9092522052233107e-05,-1.3086339549772674e-06,-4.322558379499242e-05,-2.7850226615555584e-05
1739365100650.8828,-3.8095204217825085e-05,1.1096895832451992e-05,1.8119280866812915e-05,-1.8875881551139173e-06,-4.2841948015848175e-05,-3.0307466658996418e-05
1739365100651.3862,-3.9174257835838944e-05,1.0319984539819416e-05,1.6605161363258958e-05,5.327210033101437e-07,-4.3016436393372715e-05,-2.8482359994086437e-05
1739365100651.8894,-4.150787208345719e-05,9.438911547476891e-06,1.5962054021656513e-05,1.4368360723437945e-07,-4.200739931548014e-05,-2.7440946723800153e-05
1739365100652.3928,-4.153904228587635e-05,1.0904996997851413e-05,1.6435473298770376e-05,-1.0194854667133768e-06,-4.0982547943713143e-05,-2.5729157641762868e-05
1739365100652.8962,-4.030673153465614e-05,1.1443848961789627e-05,1.7776028471416794e-05,-8.689767696523631e-07,-4.1992600017692894e-05,-2.1948466383037157e-05
1739365100653.3997,-4.036867176182568e-05,1.1840994375234004e-05,1.7505406503914855e-05,-7.01460407981358e-07,-4.137197902309708e-05,-1.6442163541796617e-05
1739365100653.9028,-3.984757495345548e-05,1.2096111277060118e-05,1.623293246666435e-05,8.129599109452101e-07,-3.936424036510289e-05,-1.3474341358232778e-05
1739365100654.4062,-3.9192054828163236e-05,1.1329801964166109e-05,1.5797568266862072e-05,3.4191600661870325e-07,-3.5422592191025615e-05,-1.6610612874501385e-05
1739365100654.9097,-4.151219400228001e-05,1.0311313417332713e-05,1.71971223608125e-05,-3.5533088293959736e-07,-3.3214964787475765e-05,-2.2889562387717888e-05
1739365100655.413,-4.505179458647035e-05,1.0124950676981825e-05,1.9749812054215e-05,3.612966281707486e-07,-3.438762360019609e-05,-2.8106544050388038e-05
1739365100655.9163,-4.634707875084132e-05,9.698583198769484e-06,2.0280009266571142e-05,1.6498031527589774e-06,-3.84057748306077e-05,-2.9754108254564926e-05
1739365100656.4197,-4.5394761400530115e-05,9.893003152683377e-06,1.896171670523472e-05,2.94740289064066e-06,-3.9991569792618975e-05,-2.6508818336878903e-05
1739365100656.923,-4.465064557734877e-05,1.132716079155216e-05,1.748091926856432e-05,6.4476553234271705e-06,-3.8746249629184604e-05,-2.1137049770914018e-05
1739365100657.4265,-4.541603630059399e-05,1.3013264833716676e-05,1.7419086361769587e-05,1.4902680959494319e-05,-3.7948484532535076e-05,-1.7785252566682175e-05
1739365100657.9297,-4.730505315819755e-05,1.271217752218945e-05,1.8437323888065293e-05,2.483777097950224e-05,-3.837697659037076e-05,-1.7928347006090917e-05
1739365100658.433,-4.865943992626853e-05,1.1916768016817514e-05,2.010284151765518e-05,2.9491087843780406e-05,-3.968688542954624e-05,-1.9929306290578097e-05
1739365100658.9365,-4.811261169379577e-05,1.263642479898408e-05,2.0882220269413665e-05,2.753801345534157e-05,-4.094351243111305e-05,-2.055942422884982e-05
1739365100659.44,-4.6428405767073855e-05,1.2849724953412078e-05,2.1493149688467383e-05,2.1644236767315306e-05,-4.262855145498179e-05,-1.9601638996391557e-05
1739365100659.943,-4.516389162745327e-05,1.2539542694867123e-05,2.2476097001344897e-05,1.3099320312903728e-05,-4.477310358197428e-05,-2.095054878736846e-05
1739365100660.4465,-4.5089404011378065e-05,1.2436109500413295e-05,2.274976395710837e-05,5.261639671516605e-06,-4.617238664650358e-05,-2.337510886718519e-05
1739365100660.95,-4.675726449931972e-05,1.313970915362006e-05,2.2014097339706495e-05,-1.9117010197078343e-06,-4.649923721444793e-05,-2.3031783712212928e-05
1739365100661.4534,-4.867615280090831e-05,1.3044741535850335e-05,2.1098947399877943e-05,-1.1325761988700833e-05,-4.641433042706922e-05,-2.2303245714283548e-05
1739365100661.9568,-4.874081059824675e-05,1.2946832612215076e-05,2.0153620425844565e-05,-1.8131129763787612e-05,-4.607090158970095e-05,-2.499999027349986e-05
1739365100662.46,-4.931157309329137e-05,1.1181252375536133e-05,1.980330671358388e-05,-2.0176546968286857e-05,-4.777960930368863e-05,-2.7574202249525115e-05
1739365100662.9634,-5.000290911993943e-05,9.74630984273972e-06,1.981303284992464e-05,-2.167273487430066e-05,-5.1004488341277465e-05,-2.7180622055311687e-05
1739365100663.4668,-4.88836521981284e-05,1.0296541404386517e-05,1.9221639377065003e-05,-2.30934820137918e-05,-5.166603295947425e-05,-2.6046738639706746e-05
1739365100663.9702,-4.628964961739257e-05,1.1608503882598598e-05,1.8512930182623677e-05,-2.1011897842981853e-05,-4.80649687233381e-05,-2.5686968001537025e-05
1739365100664.4734,-4.4769873056793585e-05,1.2350332326604985e-05,1.844068174250424e-05,-1.533734393888153e-05,-4.507173434831202e-05,-2.491471605026163e-05
1739365100664.9768,-4.566541247186251e-05,1.1411202649469487e-05,1.9508890545694157e-05,-1.0028324140876066e-05,-4.3493302655406296e-05,-2.1715286493417807e-05
1739365100665.4802,-4.538271969067864e-05,1.0454777111590374e-05,1.9660257748910226e-05,-1.1283901585557032e-05,-4.377749064587988e-05,-2.0538562239380553e-05
1739365100665.9836,-4.362719118944369e-05,1.2333880476944614e-05,1.866377715487033e-05,-1.3355755982047413e-05,-4.451957283890806e-05,-2.3341865016845986e-05
1739365100666.4868,-4.15481990785338e-05,1.391451405652333e-05,1.9364348190720193e-05,-8.957651516539045e-06,-4.462869037524797e-05,-2.4742716050241143e-05
1739365100666.9902,-3.872908928315155e-05,1.2969049748789985e-05,2.031720032391604e-05,-4.534756953944452e-06,-4.4243570300750434e-05,-2.2616879505221732e-05
1739365100667.4937,-3.794228541664779e-05,1.238970162376063e-05,2.0839113858528435e-05,-4.457622253539739e-07,-4.432235436979681e-05,-1.9396960851736367e-05
1739365100667.997,-3.831742287729867e-05,1.35927512019407e-05,2.0453955585253425e-05,1.8316965224585147e-06,-4.4347380026010796e-05,-1.628997051739134e-05
1739365100668.5002,-3.861949880956672e-05,1.5390092812594958e-05,1.8974142221850343e-05,2.3352797597908648e-06,-4.297760460758582e-05,-1.421858360117767e-05
1739365100669.0037,-3.826117608696222e-05,1.6617845176369883e-05,1.818592681956943e-05,2.3722750484012067e-06,-4.251061545801349e-05,-1.33574421852245e-05
1739365100669.507,-3.919611845049076e-05,1.5866855392232537e-05,1.8684770111576654e-05,2.3213217446027556e-06,-4.3557400204008445e-05,-1.3180802852730267e-05
1739365100670.0105,-4.198868919047527e-05,1.3212179510446731e-05,2.0911102183163166e-05,3.5742909858527128e-06,-4.5281154598342255e-05,-1.179160699393833e-05
1739365100670.5137,-4.400712714414112e-05,1.2208490261400584e-05,2.1675345124094747e-05,4.982135124009801e-06,-4.5950360799906775e-05,-1.109599725168664e-05
1739365100671.017,-4.4168842578073964e-05,1.2317525033722632e-05,2.0709829186671413e-05,5.090368631499587e-06,-4.6025488700252026e-05,-1.1335602721374016e-05
1739365100671.5205,-4.377606819616631e-05,1.2059913387929555e-05,2.0132609279244207e-05,4.9801506065705325e-06,-4.5727025280939415e-05,-1.2766017789545003e-05
1739365100672.024,-4.428202009876259e-05,1.254178278031759e-05,2.0901759853586555e-05,5.090262220619479e-06,-4.5155687985243276e-05,-1.6092051737359725e-05
1739365100672.527,-4.324503242969513e-05,1.3141790986992419e-05,2.0769424736499786e-05,4.216370598442154e-06,-4.463715595193207e-05,-1.945192889252212e-05
1739365100673.0305,-4.232851279084571e-05,1.30488788272487e-05,1.9364379113540053e-05,2.5506035399303073e-06,-4.431575507624075e-05,-2.0531648260657676e-05
1739365100673.534,-4.3191423173993826e-05,1.342766063316958e-05,1.771982897480484e-05,2.4714661321922904e-06,-4.308947245590389e-05,-1.912436528073158e-05
1739365100674.0374,-4.353268741397187e-05,1.4046161595615558e-05,1.6846814105520025e-05,3.87218278774526e-06,-4.148188600083813e-05,-1.7651618691161275e-05
1739365100674.5405,-4.372586772660725e-05,1.2895044164906722e-05,1.5911531590973027e-05,4.3677096073224675e-06,-3.910871237167157e-05,-1.6881785995792598e-05
1739365100675.044,-4.3492502300068736e-05,1.0469570042914711e-05,1.5490842997678556e-05,5.144409897184232e-06,-3.6933579394826666e-05,-1.8880949937738478e-05
1739365100675.5474,-4.327421265770681e-05,1.0414067219244316e-05,1.4805094906478189e-05,5.680585218215128e-06,-3.6807250580750406e-05,-1.92155839613406e-05
1739365100676.0508,-4.475319656194188e-05,1.0923569789156318e-05,1.5586803783662617e-05,6.376222700055223e-06,-3.882605960825458e-05,-1.7863079847302288e-05
1739365100676.554,-4.643340071197599e-05,9.336054972663987e-06,1.8433272998663597e-05,6.3823449636402074e-06,-4.1220944694941863e-05,-1.8969818484038115e-05
1739365100677.0574,-4.6851848310325295e-05,7.112847470125416e-06,2.0790037524420768e-05,7.233639735204633e-06,-4.077824632986449e-05,-1.9283010260551237e-05
1739365100677.5608,-4.7060562792466953e-05,6.438528089347528e-06,2.310805575689301e-05,8.89908642420778e-06,-3.937749715987593e-05,-1.9003193301614374e-05
1739365100678.0642,-4.593664925778285e-05,6.356016001518583e-06,2.234529711131472e-05,8.076550329860765e-06,-4.030439231428318e-05,-1.7655009287409484e-05
1739365100678.5674,-4.24026875407435e-05,5.882222922082292e-06,2.0786690583918244e-05,6.500704330392182e-06,-4.0786992030916736e-05,-1.630376573302783e-05
1739365100679.0708,-4.194466964690946e-05,5.881609922653297e-06,1.991756471397821e-05,5.927951860940084e-06,-3.950196332880296e-05,-1.4687173461425118e-05
1739365100679.5742,-4.292696758056991e-05,7.293850103451405e-06,1.980363049369771e-05,5.156149654794717e-06,-3.8343343476299196e-05,-1.0573741747066379e-05
1739365100680.0776,-4.336512211011723e-05,8.674318451085128e-06,1.981503373826854e-05,4.826313215744449e-06,-3.78375880245585e-05,-1.1094579349446576e-05
1739365100680.5808,-4.1779981984291226e-05,1.0368750736233778e-05,1.95796019397676e-05,4.035514393763151e-06,-3.971193655161187e-05,-1.6549303836654872e-05
1739365100681.0842,-3.9431753975804895e-05,1.1570896276680287e-05,1.967266871361062e-05,5.270361270959256e-06,-4.231992716086097e-05,-2.1033500161138363e-05
1739365100681.5876,-3.82255129807163e-05,1.0933637895504944e-05,1.9814491679426283e-05,6.5339017965015955e-06,-4.3346550228307024e-05,-2.094700357702095e-05
1739365100682.091,-3.789568290812895e-05,1.0769560503831599e-05,1.9805449483101256e-05,5.881397100893082e-06,-4.3456166167743504e-05,-1.9785606127697974e-05
1739365100682.5942,-3.831879803328775e-05,1.1598845048865769e-05,1.8779834135784768e-05,5.977798991807504e-06,-4.366828943602741e-05,-1.9262079149484634e-05
1739365100683.0977,-3.952252882299945e-05,1.2573369531310163e-05,1.6658403183100745e-05,6.758225026715081e-06,-4.314488614909351e-05,-1.9335428078193218e-05
1739365100683.601,-4.2011710320366547e-05,1.278621220990317e-05,1.529180553916376e-05,7.797099897288717e-06,-4.114982584724203e-05,-1.793874616851099e-05
1739365100684.1045,-4.398414239403792e-05,1.2436258657544386e-05,1.4838413335382938e-05,7.381879186141305e-06,-3.77776195819024e-05,-1.534680814074818e-05
1739365100684.608,-4.521221489994787e-05,1.2658579180424567e-05,1.3667829989572056e-05,6.8558010752894916e-06,-3.6000659747514874e-05,-1.3563626453105826e-05
1739365100685.111,-4.543460818240419e-05,1.3093707821099088e-05,1.29466397993383e-05,6.346480404317845e-06,-3.7242716643959284e-05,-1.3046463209320791e-05
1739365100685.6145,-4.445902231964283e-05,1.308769151364686e-05,1.4299458598543424e-05,5.76333650315064e-06,-3.857181218336336e-05,-1.30397475004429e-05
1739365100686.118,-4.309141149860807e-05,1.3673439752892591e-05,1.5777241060277447e-05,3.7707307001255685e-06,-3.921311144949868e-05,-1.2233579582243692e-05
1739365100686.6213,-4.22902412537951e-05,1.5155870642047375e-05,1.577556940901559e-05,1.4792020692766528e-06,-4.132533649681136e-05,-1.122195681091398e-05
1739365100687.1245,-4.289890785003081e-05,1.583937046234496e-05,1.6377740394091234e-05,-8.048476018984729e-08,-4.433068897924386e-05,-1.124138907471206e-05
1739365100687.628,-4.51622145192232e-05,1.5149698811001144e-05,1.8701728549785912e-05,6.242041195037018e-08,-4.540467853075825e-05,-1.2699248145509046e-05
1739365100688.1313,-4.699547935160808e-05,1.26886061480036e-05,2.073865289276e-05,-6.826548997196369e-07,-4.328222348704003e-05,-1.5003703083493747e-05
1739365100688.6348,-4.683649240178056e-05,1.0201594704994932e-05,2.04003354156157e-05,-4.0429863474855665e-06,-4.122913014725782e-05,-2.2554959286935627e-05
1739365100689.138,-4.5908393076388165e-05,9.232049706042744e-06,1.9629098460427485e-05,-7.496586931665661e-06,-4.1406427044421434e-05,-2.842628600774333e-05
1739365100689.6414,-4.6745222789468244e-05,9.009318091557361e-06,2.0266026695026085e-05,-8.39170843391912e-06,-4.192784399492666e-05,-2.777565168798901e-05
1739365100690.1448,-4.7222929424606264e-05,1.0352719982620329e-05,2.0032448446727358e-05,-5.899045390833635e-06,-4.323657412896864e-05,-2.4809389287838712e-05
1739365100690.6482,-4.6557386667700484e-05,1.2468192835513037e-05,1.8468570488039404e-05,-2.0965514977433486e-06,-4.3940803152509034e-05,-2.081110687868204e-05
1739365100691.1514,-4.586390787153505e-05,1.3824520465277601e-05,1.928397068695631e-05,-2.1908554970195837e-07,-4.2897714592982084e-05,-1.7973803551285528e-05
1739365100691.6548,-4.397155134938657e-05,1.368338598695118e-05,2.1988909793435596e-05,3.242813818360446e-06,-4.299480133340694e-05,-1.5083835023688152e-05
1739365100692.1582,-4.346192872617394e-05,1.2291009625187144e-05,2.3713086193311028e-05,6.4934320107568055e-06,-4.351281313574873e-05,-1.2595210137078539e-05
1739365100692.6616,-4.5298904296942055e-05,1.0544359611230902e-05,2.257264895888511e-05,4.604489276971435e-06,-4.41158190369606e-05,-1.2007280020043254e-05
1739365100693.1648,-4.65646808152087e-05,1.000667271000566e-05,2.0405908799148165e-05,2.568556965343305e-06,-4.6762732381466776e-05,-1.3033303730480839e-05
1739365100693.6682,-4.669824193115346e-05,9.641807992011309e-06,1.8841416022041813e-05,3.6678550259239273e-06,-4.7783356421859935e-05,-1.244695158675313e-05
1739365100694.1716,-4.422497295308858e-05,9.374793080496602e-06,1.928373967530206e-05,1.1176537555002142e-05,-4.845767034566961e-05,-1.0849857972061727e-05
1739365100694.675,-4.291240111342631e-05,9.392057108925655e-06,2.192944157286547e-05,1.8310565792489797e-05,-4.930768409394659e-05,-1.2963008884980809e-05
1739365100695.1782,-4.239287954987958e-05,9.621511708246544e-06,2.2834989067632705e-05,2.0749093891936354e-05,-5.065068035037257e-05,-1.615535256860312e-05
1739365100695.6816,-4.305781840230338e-05,1.06046863947995e-05,2.0982684873160906e-05,1.893609260150697e-05,-5.1421764510450885e-05,-1.8340930182603188e-05
1739365100696.185,-4.3298663513269275e-05,1.2519330994109623e-05,2.0299914467614144e-05,1.5743084077257663e-05,-5.010935274185613e-05,-1.7115862647187896e-05
1739365100696.6885,-4.296176848583855e-05,1.3053999282419682e-05,2.1803267372888513e-05,1.1503949281177483e-05,-4.760611045639962e-05,-1.6541347577003762e-05
1739365100697.1917,-4.253160659573041e-05,1.3106443475408014e-05,2.3250038793776184e-05,8.448463631793857e-06,-4.5348013372858986e-05,-1.698825326457154e-05
1739365100697.695,-4.209441249258816e-05,1.3651055269292556e-05,2.3162296201917343e-05,7.766800990793854e-06,-4.498031921684742e-05,-1.7809448763728142e-05
1739365100698.1985,-4.3069860112154856e-05,1.4263703633332625e-05,2.165292426070664e-05,6.640953415626427e-06,-4.5508655603043735e-05,-1.7034795746440068e-05
1739365100698.702,-4.553350299829617e-05,1.4045293937670067e-05,2.0961142581654713e-05,4.238491328578675e-06,-4.603620618581772e-05,-1.5332052498706616e-05
1739365100699.205,-4.7726014599902555e-05,1.3387177205004264e-05,2.0682671674876474e-05,1.2460877769626677e-06,-4.541472299024463e-05,-1.6187190340133384e-05
1739365100699.7085,-4.7506331611657515e-05,1.238719323737314e-05,1.9521883587003686e-05,-6.126641665105126e-07,-4.490978972171433e-05,-1.9879036699421704e-05
1739365100700.212,-4.776641435455531e-05,1.0895227205764968e-05,1.8111944882548414e-05,1.2027707896322681e-07,-4.613216515281238e-05,-2.0934205167577602e-05
1739365100700.7153,-4.849469041801058e-05,1.0174572707910556e-05,1.736770173010882e-05,3.1212964586302405e-06,-4.7566525608999655e-05,-1.9011369658983313e-05
1739365100701.2185,-4.8843419790500775e-05,9.099314411287196e-06,1.752972457325086e-05,5.549841262109112e-06,-4.724389873445034e-05,-1.8390284822089598e-05
1739365100701.722,-4.8418089136248454e-05,9.254822543880437e-06,1.729190807964187e-05,6.251304057514062e-06,-4.4293879909673706e-05,-1.9863338820869103e-05
1739365100702.2253,-4.8119709390448406e-05,1.054473250405863e-05,1.7104513972299173e-05,4.133427410124568e-06,-4.015078229713254e-05,-2.2474514480563812e-05
1739365100702.7288,-4.697469557868317e-05,1.2156155207776465e-05,1.836385126807727e-05,2.3507288915425306e-06,-4.063524102093652e-05,-2.1571468096226454e-05
1739365100703.232,-4.504604294197634e-05,1.0912916877714451e-05,2.024378045462072e-05,1.908097857494795e-07,-4.251325663062744e-05,-1.9443508790573105e-05
1739365100703.7354,-4.431103297974914e-05,9.044132639246527e-06,2.1294448742992245e-05,-2.6613126919983188e-06,-4.2108691559406e-05,-1.8868810002459213e-05
1739365100704.2388,-4.665098094847053e-05,9.64791342994431e-06,1.9884644643752836e-05,-4.4727371459885035e-06,-3.954560816055164e-05,-2.2519534468301572e-05
1739365100704.7422,-4.723335587186739e-05,1.009197785606375e-05,1.751916170178447e-05,-3.1718627724330872e-06,-3.793738142121583e-05,-2.5025723516591825e-05
1739365100705.2456,-4.6320477849803865e-05,1.0833709893631749e-05,1.79533726623049e-05,-1.8723020502875443e-06,-3.904724871972576e-05,-2.5219460439984687e-05
1739365100705.7488,-4.582125984597951e-05,1.1725059266609605e-05,2.0317178496043198e-05,4.218442768433306e-07,-3.936913708457723e-05,-2.4632628992549144e-05
1739365100706.2522,-4.416341835167259e-05,1.2183917533548083e-05,2.0405954273883253e-05,1.7041488717950415e-06,-3.9692229620413855e-05,-2.300279084010981e-05
1739365100706.7556,-4.2053103243233636e-05,1.2523107216111384e-05,1.9587634596973658e-05,2.0201380266371416e-06,-4.099652142031118e-05,-2.188962753280066e-05
1739365100707.259,-4.3004663893952966e-05,1.1889171219081618e-05,1.8566532162367366e-05,2.064233285636874e-06,-4.130051456741057e-05,-2.0316703739808872e-05
1739365100707.7622,-4.4136631913715973e-05,1.2626844181795605e-05,1.8081882444676012e-05,1.9217904991819523e-06,-4.106366395717487e-05,-1.9703298676176928e-05
1739365100708.2656,-4.47133497800678e-05,1.354876167170005e-05,1.9554530808818527e-05,2.5412073227926157e-06,-3.954152634833008e-05,-2.1341473257052712e-05
1739365100708.769,-4.4041888031642884e-05,1.3745488104177639e-05,2.0399775166879408e-05,2.954335286631249e-06,-3.753953569685109e-05,-2.2127898773760535e-05
1739365100709.2725,-4.379079837235622e-05,1.414395410392899e-05,1.9295233869343065e-05,3.1485444651480066e-06,-3.642438241513446e-05,-2.292700082762167e-05
1739365100709.7756,-4.471414285944775e-05,1.4601590919482987e-05,1.990407326957211e-05,1.15070611172996e-06,-3.687890057335608e-05,-2.2450014512287453e-05
1739365100710.279,-4.5745837269350886e-05,1.398490076098824e-05,2.0123945432715118e-05,1.326862673067808e-07,-3.833558366750367e-05,-2.0539384422590956e-05
1739365100710.7825,-4.580058885039762e-05,1.1880881174874958e-05,1.951413469214458e-05,1.2086817378076375e-06,-3.943063347833231e-05,-2.003560985031072e-05
1739365100711.286,-4.366851499071345e-05,1.0719807505665813e-05,1.86012275662506e-05,4.095741132914554e-06,-4.177079608780332e-05,-2.277410021633841e-05
1739365100711.789,-4.208857717458159e-05,1.0776312592497561e-05,1.726697701087687e-05,4.724955033452716e-06,-4.450183405424468e-05,-2.541283356549684e-05
1739365100712.2925,-4.183721466688439e-05,1.0468303116795141e-05,1.6514164599357173e-05,4.0663571780896746e-06,-4.734317917609587e-05,-2.4665194359840825e-05
1739365100712.796,-4.197801899863407e-05,1.120040633395547e-05,1.6164147382369265e-05,2.8271408609725768e-06,-4.756190173793584e-05,-2.3275209969142452e-05
1739365100713.2993,-4.095027907169424e-05,1.3787640455120709e-05,1.6077041436801665e-05,1.3592667755801813e-06,-4.4269112549955025e-05,-2.4467719413223676e-05
1739365100713.8025,-3.973764250986278e-05,1.5685485777794383e-05,1.681667890807148e-05,7.923355838101998e-07,-4.060987339471467e-05,-2.4667508114362136e-05
1739365100714.306,-3.940768147003837e-05,1.593460729054641e-05,1.8762939362204634e-05,2.5365693545609247e-06,-3.923924668924883e-05,-2.273583595524542e-05
1739365100714.8093,-4.1177685488946736e-05,1.563243131386116e-05,1.9438652088865638e-05,5.198920462134993e-06,-3.8492329622386023e-05,-2.3349221009993926e-05
1739365100715.3127,-4.303078094380908e-05,1.3878220670449082e-05,1.857565985119436e-05,6.013996426190715e-06,-3.65761952707544e-05,-2.325758214283269e-05
1739365100715.816,-4.362656545708887e-05,1.1060700671805535e-05,1.7706170183373615e-05,4.092787548870547e-06,-3.5297689464641735e-05,-2.292020508321002e-05
1739365100716.3193,-4.376891956781037e-05,1.051442541211145e-05,1.8109549273503944e-05,7.393009013867413e-07,-3.593730434658937e-05,-2.1760577510576695e-05
1739365100716.8228,-4.4713171519106254e-05,1.130957025452517e-05,1.7211328668054193e-05,2.1568216652667616e-06,-3.668700810521841e-05,-1.920032264024485e-05
1739365100717.3262,-4.3351028580218554e-05,1.1813032870122697e-05,1.766771856637206e-05,5.6244261941174045e-06,-3.8374953874154016e-05,-1.782354411261622e-05
1739365100717.8293,-4.3258562072878703e-05,1.2559018614410888e-05,1.9907309251721017e-05,6.361122359521687e-06,-4.1103470721282065e-05,-1.7771935745258816e-05
1739365100718.3328,-4.473487933864817e-05,1.3197522093832958e-05,2.1723179088439792e-05,5.277792752167443e-06,-4.310468284529634e-05,-1.3931654393672943e-05
1739365100718.8362,-4.4858588807983324e-05,1.4058899068913888e-05,2.1311945602064952e-05,4.888372586719925e-06,-4.2874471546383575e-05,-6.179453066579299e-06
1739365100719.3396,-4.3483498302521184e-05,1.4904239833413158e-05,2.0547025997075252e-05,5.915721885685343e-06,-4.14542191720102e-05,-3.626509851528681e-06
1739365100719.8428,-4.182211705483496e-05,1.6096755643957295e-05,2.000601489271503e-05,6.294400918704923e-06,-4.277034167898819e-05,-7.326584636757616e-06
1739365100720.3462,-4.068143607582897e-05,1.729560062813107e-05,1.973281177924946e-05,4.986077328794636e-06,-4.299183638067916e-05,-1.2812784916604869e-05
1739365100720.8496,-3.978237873525359e-05,1.5137782611418515e-05,1.8977394574903883e-05,2.430560698485351e-06,-4.111806629225612e-05,-1.8724835172179155e-05
