0,1,2,3,4,5,6,7,8,time
154,857548288,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647834.2324
155,1025320448,0,0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366647844.2341
156,1193092608,0,0.0,0.0462,-0.2643,-0.0371,-0.0993,0.0067,1739366647854.2356
157,1360864768,0,0.0,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647864.237
158,1528636928,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0,1739366647874.2385
159,1696409088,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366647884.24
160,1864181248,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366647894.2415
161,2031953408,0,0.0,0.0693,-0.1321,-0.0185,-0.0903,0.0067,1739366647904.243
162,2199725568,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0134,1739366647914.2446
163,2367497728,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366647924.246
164,2535269888,0,-0.023,0.0693,-0.1321,-0.0185,-0.0993,0.0134,1739366647934.2476
165,2703042048,0,0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366647944.249
166,2870814208,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366647954.2505
167,3038586368,0,-0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0201,1739366647964.252
168,3206358528,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366647974.2537
169,3374130688,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647984.2551
170,3541902848,0,-0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0201,1739366647994.2566
171,3709675008,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366648004.258
172,3877447168,0,0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366648014.2595
173,4045219328,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366648024.261
174,4212991488,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648034.2625
175,85861888,0,0.023,0.0462,-0.1321,-0.0185,-0.0993,0.0067,1739366648044.2642
176,253634048,0,0.023,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648054.2656
177,421406208,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366648064.267
178,589178368,0,0.0,0.0462,-0.2643,-0.0092,-0.1173,0.0134,1739366648074.2686
179,756950528,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366648084.27
180,924722688,0,0.0,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366648094.2715
181,1092494848,0,0.0,0.0693,-0.2643,-0.0185,-0.0993,0.0067,1739366648104.273
182,1260267008,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0,1739366648114.2747
183,1428039168,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648124.2761
184,1595811328,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648134.2776
185,1763583488,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366648144.279
186,1931355648,0,0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366648154.2805
187,2099127808,0,0.0,0.0462,-0.1321,0.0,-0.1083,0.0134,1739366648164.282
