-0.3236,-2.5567,-30.0066
-0.2542,-2.8561,-29.8744
-0.208,-2.9022,-30.0066
-0.1849,-2.7179,-30.0066
-0.1618,-2.4645,-30.0066
-0.2542,-2.2803,-29.8744
-0.3005,-2.3494,-29.7422
-0.3467,-2.5797,-29.7422
-0.3236,-2.787,-29.61
-0.2773,-2.8791,-29.7422
-0.2311,-2.7179,-29.7422
-0.208,-2.3954,-29.61
-0.208,-2.1881,-29.61
-0.2311,-2.119,-29.4778
-0.208,-2.3494,-29.3456
-0.208,-2.5567,-29.4778
-0.1849,-2.5567,-29.4778
-0.1849,-2.4185,-29.7422
-0.2311,-2.1881,-29.61
-0.2311,-1.9808,-29.4778
-0.2542,-1.9578,-29.3456
-0.2773,-2.1421,-29.3456
-0.2311,-2.3724,-29.2134
-0.2311,-2.5106,-29.3456
-0.2311,-2.4876,-29.2134
-0.2773,-2.3724,-29.2134
-0.3005,-2.2112,-29.0812
-0.3236,-2.2112,-29.0812
-0.3005,-2.3494,-29.0812
-0.2542,-2.5336,-29.0812
-0.2311,-2.5336,-29.2134
-0.2542,-2.3724,-29.2134
-0.2542,-2.1651,-29.0812
-0.2773,-2.0499,-29.0812
-0.3005,-2.0499,-29.0812
-0.3005,-2.2572,-29.0812
-0.3005,-2.4185,-29.0812
-0.2542,-2.5106,-29.0812
-0.3005,-2.4415,-28.9491
-0.3236,-2.3033,-28.8169
-0.3236,-2.3494,-28.6847
-0.3467,-2.5797,-28.6847
-0.2773,-2.9022,-28.6847
-0.2773,-2.9943,-28.8169
-0.2773,-2.8561,-28.9491
-0.3236,-2.6027,-28.9491
-0.3698,-2.3033,-28.8169
-0.416,-2.096,-28.6847
-0.416,-2.1881,-28.5525
-0.3929,-2.4876,-28.8169
-0.3236,-2.6949,-28.9491
-0.3467,-2.7179,-28.9491
-0.3236,-2.5567,-28.8169
-0.3467,-2.3263,-28.6847
-0.3929,-2.1651,-28.4203
-0.3698,-2.1881,-28.6847
-0.3929,-2.3263,-28.5525
-0.3929,-2.5336,-28.8169
-0.3467,-2.6258,-28.8169
-0.3005,-2.5797,-28.8169
-0.3236,-2.3263,-28.8169
-0.3467,-2.0499,-28.8169
-0.3698,-2.0269,-28.8169
-0.3467,-2.3033,-28.8169
-0.2773,-2.6258,-29.0812
-0.2311,-2.6488,-29.2134
-0.208,-2.4876,-29.2134
-0.2773,-2.2572,-29.2134
-0.3467,-2.119,-29.3456
-0.3467,-2.1421,-29.2134
-0.3467,-2.2572,-29.3456
-0.3236,-2.3954,-29.4778
-0.3236,-2.3954,-29.4778
-0.3005,-2.3263,-29.4778
-0.3005,-2.2112,-29.2134
-0.3467,-2.119,-29.2134
-0.3467,-2.1651,-29.2134
-0.3236,-2.3263,-29.2134
-0.3467,-2.4645,-29.4778
-0.3005,-2.4876,-29.3456
-0.2773,-2.4876,-29.3456
-0.3005,-2.4415,-29.3456
-0.3005,-2.4645,-29.3456
-0.3236,-2.4415,-29.3456
-0.3236,-2.4876,-29.3456
-0.3467,-2.5106,-29.61
-0.3236,-2.5106,-29.61
-0.3236,-2.5106,-29.4778
-0.3236,-2.4645,-29.3456
-0.3467,-2.3033,-29.2134
-0.3698,-2.2112,-28.9491
-0.416,-2.119,-29.0812
-0.416,-2.119,-29.0812
-0.416,-2.2112,-28.9491
-0.3929,-2.3724,-29.0812
-0.3698,-2.3954,-29.0812
-0.3929,-2.2572,-29.0812
-0.3929,-2.1421,-29.0812
-0.416,-2.096,-28.8169
-0.416,-2.1651,-28.8169
-0.3929,-2.3263,-28.9491
-0.3698,-2.4876,-29.0812
-0.3467,-2.4415,-29.0812
-0.3467,-2.3263,-29.0812
-0.3929,-2.1881,-28.8169
-0.3929,-2.1421,-28.9491
-0.3698,-2.2572,-28.8169
-0.3698,-2.4415,-28.9491
-0.3467,-2.4185,-29.0812
-0.3467,-2.2572,-28.9491
-0.3467,-2.073,-28.9491
-0.3929,-2.0499,-28.8169
-0.3698,-2.119,-28.9491
-0.3467,-2.2803,-28.9491
-0.3467,-2.3724,-28.9491
-0.3005,-2.3263,-29.0812
-0.3236,-2.1421,-28.9491
-0.3467,-2.0269,-28.9491
-0.3467,-2.0499,-29.0812
-0.3236,-2.1651,-28.9491
-0.3236,-2.2112,-29.2134
-0.3236,-2.1421,-29.2134
-0.3467,-2.0039,-29.2134
-0.3467,-1.9117,-29.2134
-0.3698,-1.8657,-29.2134
-0.3467,-1.9808,-29.2134
-0.3467,-2.096,-29.4778
-0.3467,-2.2572,-29.4778
-0.3005,-2.2803,-29.61
-0.3236,-2.2112,-29.61
-0.3467,-2.1421,-29.61
-0.3467,-2.0499,-29.8744
-0.3467,-2.1421,-29.7422
-0.3467,-2.1881,-30.0066
-0.3005,-2.3033,-30.0066
-0.2773,-2.3724,-30.0066
-0.2773,-2.3263,-30.0066
-0.2773,-2.2342,-30.0066
-0.3236,-2.1651,-30.0066
-0.3236,-2.2112,-30.0066
